cell_ID	tissue	background	total_counts	mitochondrial_fraction	cell_type	cluster	tsne_x	tsne_y
231907643025710	spleen	human	11583	0.028662695329361994	CCR7+ cDC2	8	-13.759972884939682	11.1363950219118
231907643223397	spleen	human	8874	0.027157989632634664	CLEC10A+ cDC2	0	-4.591171510090859	15.534174634181605
231907643254701	spleen	human	8505	0.02516166960611405	CLEC10A+ cDC2	1	-7.615611918254215	-0.9958238486727735
231907643541812	spleen	human	8455	0.035836782968657596	CLEC10A- cDC2	4	7.944009108146925	9.725607785206384
231907643767668	spleen	human	9317	0.029086615863475367	CLEC10A+ cDC2	1	-9.730502562468702	2.2785554540454247
231907655636894	spleen	human	7240	0.034530386740331494	AS DC	6	13.345057194510016	-0.6273424791275525
231907656066915	spleen	human	12550	0.027729083665338647	CCR7+ cDC2	8	9.004369641695812	13.636006639066572
231907656329950	spleen	human	9080	0.04438325991189427	CLEC10A- cDC2	3	19.302160114108595	5.818130582342476
231907675192676	spleen	human	9546	0.03132201969411272	CLEC10A+ cDC2	0	0.5108562515089353	15.440008767767397
231907675266467	spleen	human	10217	0.020749730840755605	CLEC10A+ cDC2	0	1.6802360166830501	8.334193506428456
231907675301662	spleen	human	9334	0.029033640454253266	CLEC10A+ cDC2	1	-3.0866104691911183	2.7902627202535983
231917023868723	spleen	human	9941	0.02937330248465949	CLEC10A+ cDC2	0	-5.711786350291272	11.462419864966057
231917038483821	spleen	human	12614	0.02774694783573807	Mitotic cDC2	10	-1.1113679481855143	-7.317276969953132
231917038778099	spleen	human	9950	0.02562814070351759	cDC1	5	-2.587611060219835	-17.766972450187787
231917038979821	spleen	human	15120	0.021693121693121695	cDC1	5	-3.3395793778298377	-17.134027817928448
231917070173989	spleen	human	7538	0.037012470151233746	AS DC	6	14.383708789150425	0.8441647529472596
231917070272307	spleen	human	7936	0.03704637096774194	CLEC10A- cDC2	4	7.812612464624431	9.484480403255533
231917070497646	spleen	human	8958	0.03460593882563072	CLEC10A+ cDC2	1	-7.301533617820902	2.8807727238756735
232261694667501	spleen	human	7517	0.032592789676732736	CLEC10A+ cDC2	0	-2.9160073715225665	10.01150016428539
232261694678947	spleen	human	10836	0.0221483942414175	CLEC10A- cDC2	4	1.0059499142216648	5.901385592369351
232261721906094	spleen	human	15202	0.026838573871858964	CLEC10A+ cDC2	7	-10.642823286031959	15.987532597587778
232261721910582	spleen	human	11499	0.02765457865901383	CLEC10A+ cDC2	1	-11.441799352249287	14.266060429766412
232261721942885	spleen	human	6893	0.035543304801973014	CLEC10A+ cDC2	0	-0.7803017942553869	17.381557910390242
232261722197365	spleen	human	11725	0.017825159914712153	cDC1	2	-5.413270419270657	-26.013224645190437
232261722688430	spleen	human	10219	0.026029944221548095	CLEC10A- cDC2	4	1.6828944975902498	6.37418245047261
232261722716405	spleen	human	9761	0.03155414404261858	CLEC10A- cDC2	4	2.862515764879538	2.8709517131695246
232261740837164	spleen	human	6477	0.031032885595182955	CLEC10A+ cDC2	0	-2.983456384372754	17.955313463866172
232261740875046	spleen	human	12283	0.01758528046894081	cDC1	5	-1.8455256109495126	-16.888941531022564
232261741395302	spleen	human	8600	0.01941860465116279	AS DC	6	12.718006100328884	-1.2078741902611294
232261741561755	spleen	human	13754	0.021448305947360767	cDC1	5	-1.2167040067314387	-20.160350678051895
232301289392987	spleen	human	9558	0.0343168026783846	CLEC10A+ cDC2	1	1.4490044607993797	3.1464650972641386
232301303589804	spleen	human	9361	0.037816472599081295	CLEC10A+ cDC2	0	-9.708351777385666	13.30856495790937
232301316167533	spleen	human	12008	0.01798800799467022	cDC1	5	-2.7040198261904167	-20.206772787935748
232301316167916	spleen	human	11253	0.021416511152581533	cDC1	5	-1.9019163717369536	-21.05581796620512
232301316499700	spleen	human	7066	0.033682422870082086	CLEC10A- cDC2	4	7.456161163150059	3.8389968892947723
232301316754652	spleen	human	9744	0.026888341543513956	CLEC10A+ cDC2	1	-8.0175981434372	1.5893891244593914
232301316917558	spleen	human	11242	0.03415762319871909	CLEC10A- cDC2	3	17.781912774574756	2.57662621793172
232301335112620	spleen	human	9761	0.03063210736604856	CLEC10A+ cDC2	7	-6.392503590267489	17.290665356951823
232301335526685	spleen	human	9478	0.021207005697404517	CLEC10A+ cDC2	1	-4.6252393732714046	-2.662444625658202
232301335534379	spleen	human	9044	0.021671826625386997	cDC1	2	-2.117754630323271	-27.597801686964623
232302631120284	spleen	human	14354	0.017416747944823743	cDC1	2	-2.734129861417233	-25.158992139688614
232302631934749	spleen	human	8071	0.02193036798414075	AS DC	6	9.396401562615127	-2.9391196050577895
232302645786468	spleen	human	7725	0.030550161812297735	AS DC	6	13.145116403285414	-1.7606418101462076
232302646286134	spleen	human	8360	0.026435406698564593	CLEC10A+ cDC2	0	-1.3379530100806354	8.68802778975318
232302658837917	spleen	human	11102	0.026661862727436498	CLEC10A+ cDC2	0	0.5039976726522594	12.343619610913404
232302677486508	spleen	human	11849	0.026837707823445016	Mitotic cDC1	9	2.12658635050608	-14.511580771009761
232302677804901	spleen	human	6960	0.0257183908045977	AS DC	6	14.29872604924551	-0.8517182102904185
232311355259812	spleen	human	7981	0.02581130184187445	AS DC	6	13.185470060655163	-0.5499356024403835
232311355299611	spleen	human	9395	0.02969664715274082	cDC1	5	-6.344872186102054	-22.12787574780552
232311369881388	spleen	human	10649	0.025166682317588507	CLEC10A+ cDC2	0	-4.8339204038593655	9.971231784070874
232311369918190	spleen	human	10547	0.016402768559780033	cDC1	2	-3.813709656449504	-25.648158230782855
232311370180444	spleen	human	12789	0.032058800531706934	CLEC10A+ cDC2	7	-9.029157623423984	17.57192091397154
232311370444084	spleen	human	10763	0.030939329183313203	CLEC10A+ cDC2	1	-5.9963586180366315	6.611558150866511
232311370669349	spleen	human	8642	0.02522564221245082	AS DC	6	11.702979636910028	0.4565613778871731
232311383284532	spleen	human	12682	0.03027913578299953	CLEC10A+ cDC2	1	-7.787124604248528	8.428156492965824
232318603488557	spleen	human	10482	0.02136996756344209	CLEC10A+ cDC2	0	3.029184139509861	15.664723195446907
232318617697699	spleen	human	8290	0.027744270205066344	CLEC10A+ cDC2	1	-7.185247544011198	-3.0933928286458885
232318617708846	spleen	human	7998	0.03363340835208802	CLEC10A+ cDC2	1	-6.906532787184115	-0.6246465913347238
232318618483939	spleen	human	8972	0.021511368702630405	CLEC10A+ cDC2	0	1.4132880046654364	17.86288360600651
232318618524388	spleen	human	11102	0.023329129886506934	CLEC10A+ cDC2	0	-5.436573240240199	12.687627677123801
232318630316468	spleen	human	11209	0.027923989651173164	CLEC10A+ cDC2	0	-6.143999764595193	12.600700754480929
232318630783836	spleen	human	9329	0.03408725479686998	CLEC10A- cDC2	3	17.11536724187758	2.203998563040502
232318630808931	spleen	human	9647	0.02788431636778273	CLEC10A- cDC2	4	2.4865056443726457	7.924844571602677
232321019135917	spleen	human	13895	0.022741993522849946	cDC1	5	-0.07164697868579438	-20.79229383394992
232321033914598	spleen	human	12193	0.022799967194291806	CLEC10A- cDC2	4	0.5276165104863043	5.311414708298344
232321033922269	spleen	human	6977	0.03540203525870718	CLEC10A- cDC2	4	9.653062424764487	2.183063756153412
232321034336107	spleen	human	8766	0.021446497832534793	cDC1	2	-3.780390858844423	-26.372505786935662
232321046703397	spleen	human	9068	0.02988531098367887	CLEC10A+ cDC2	1	-9.550361587428338	-1.008236155366975
232321046985950	spleen	human	8330	0.024369747899159664	CLEC10A+ cDC2	0	1.24134837626846	13.775704046987647
232321065114332	spleen	human	12792	0.021732332707942465	cDC1	5	0.16351421342202138	-23.8575052853382
232321065544430	spleen	human	7723	0.027450472614269066	CLEC10A+ cDC2	0	-12.224404083989636	2.2689137233241263
232321065900325	spleen	human	8853	0.024059640799728905	CLEC10A+ cDC2	0	-1.248241469083419	9.079415517727995
232327462107998	spleen	human	28088	0.02321275989746511	Mitotic cDC1	9	0.6978462510602148	-12.753281768821127
232327476066148	spleen	human	10230	0.03294232649071359	CLEC10A- cDC2	3	16.899075381222932	5.550984221281375
232327476336438	spleen	human	8460	0.03380614657210402	CLEC10A- cDC2	3	17.327702040302032	3.9220531557572156
232327476628315	spleen	human	11116	0.024919035624325295	CLEC10A+ cDC2	0	2.693440575738335	11.014727297733515
232327476637019	spleen	human	15481	0.015955041663975194	cDC1	5	1.6544953346710858	-19.353144452725992
232327507765086	spleen	human	8671	0.029062391880982585	CLEC10A- cDC2	3	12.794682214890438	7.34215961110434
232328267520797	spleen	human	10169	0.018487560232077885	AS DC	6	11.65189826918903	-1.0939751643607802
232328281614253	spleen	human	9920	0.025806451612903226	CLEC10A+ cDC2	0	-8.215240922995639	12.800965367614102
232328281614622	spleen	human	9378	0.030070377479206652	cDC1	5	-1.9918151185981574	-20.20470450341651
232328293956470	spleen	human	11413	0.02146674844475598	CLEC10A+ cDC2	7	-13.189736554784112	14.3831400209052
232328294194035	spleen	human	12259	0.02308508034913125	CLEC10A+ cDC2	7	-8.264317036267602	8.537489925387362
232328294229796	spleen	human	10935	0.023411065386374028	CLEC10A+ cDC2	1	-5.692557270842151	-3.503215102258413
232328313620764	spleen	human	13643	0.013486769772044271	cDC1	5	-1.8134827582647326	-16.656345419914363
232330279995741	spleen	human	10410	0.025456292026897216	CLEC10A+ cDC2	1	-4.230367471528855	1.7209477238536355
232330280168350	spleen	human	10956	0.02108433734939759	cDC1	2	1.7705684715116787	-26.56737250019967
232330295462629	spleen	human	7853	0.026104673373233158	CCR7+ cDC2	8	-12.7664161279418	6.031314628857116
232330307459436	spleen	human	9382	0.0352803240247282	CLEC10A+ cDC2	1	0.31328855073068745	-2.427353478516697
232330307488669	spleen	human	8149	0.024788317584979753	CLEC10A+ cDC2	1	-9.06366035279408	-2.736114333168612
232330307495716	spleen	human	9118	0.028624698398771662	AS DC	6	11.380244204367061	0.3635212701497798
232330326130100	spleen	human	7513	0.02635431918008785	CLEC10A+ cDC2	0	-2.0145445673589726	11.277731947692992
232330326656819	spleen	human	11153	0.03362324038375325	cDC1	2	1.025414452228255	-26.969638486421186
232438996318053	spleen	human	7536	0.03078556263269639	CLEC10A+ cDC2	0	-3.2008687774261726	9.972238513761733
232438996519349	spleen	human	8761	0.020203173153749573	CLEC10A- cDC2	3	14.182786889760713	0.512707289425577
232439011035509	spleen	human	10038	0.03118151026100817	CCR7+ cDC2	8	-13.937285172237003	8.063567940836103
232439011727260	spleen	human	9105	0.029324546952224053	CLEC10A+ cDC2	1	0.6087759551234688	-0.7200999093881184
232439011728740	spleen	human	11563	0.02101530744616449	cDC1	2	-5.72690662084077	-23.97125668132081
232439023779059	spleen	human	12575	0.021232604373757454	Mitotic cDC1	9	0.9550490648237887	-15.424108186969368
232439024041179	spleen	human	10676	0.02369801423754215	CLEC10A- cDC2	4	4.388509667082627	3.0015225902052314
232439024143077	spleen	human	10126	0.027355322931068536	cDC1	2	0.7298634304547564	-24.563118013669364
232439024310493	spleen	human	11903	0.023271444173737714	cDC1	5	-5.3024410299280085	-17.63272127920756
232439042463467	spleen	human	11642	0.021817557120769628	cDC1	5	-0.5689132846037712	-19.87424713449111
232439042992924	spleen	human	11327	0.024807980930519998	CLEC10A+ cDC2	7	4.118393739403707	5.419729696501929
232449733777116	spleen	human	7760	0.022036082474226806	CCR7+ cDC2	8	-12.456830822197219	10.549342810702674
232449748453605	spleen	human	7763	0.026407316758984927	AS DC	6	14.5073670220081	-0.7115102168137686
232449748679917	spleen	human	11174	0.023178807947019868	cDC1	5	1.6998830060519987	-23.327955754524297
232449748987101	spleen	human	7216	0.04656319290465632	CLEC10A- cDC2	4	7.860049599013603	10.063149770852931
232449761037174	spleen	human	13371	0.023857602273577146	AS DC	6	8.132271900483092	-2.6254876731688133
232449761458013	spleen	human	8544	0.02645131086142322	CLEC10A+ cDC2	0	0.4131606593130691	12.745424239137737
232449761491699	spleen	human	8083	0.034022021526660895	CLEC10A+ cDC2	0	-1.074083225567262	14.317626180021179
232449761734044	spleen	human	8906	0.033797439928138336	CLEC10A- cDC2	3	17.81220181596892	3.6226050709119373
232450539055844	spleen	human	9311	0.020728170980560626	CLEC10A+ cDC2	0	-1.0583035512060104	7.353364632023737
232450554485149	spleen	human	11595	0.024493316084519188	cDC1	5	-0.8765255271807744	-20.9194209654409
232450566281069	spleen	human	11590	0.02096635030198447	Mitotic cDC2	10	-1.5191452262271552	-5.349984311256779
232450566286181	spleen	human	13540	0.014844903988183162	cDC1	5	0.9109449701405304	-17.166670673543344
232450566773020	spleen	human	12892	0.02350294756438101	cDC1	2	-0.37884513545707593	-23.67839998252823
232450566773467	spleen	human	8095	0.03310685608400247	CLEC10A+ cDC2	0	-4.8356125665925305	11.970613254759273
232450585188075	spleen	human	7844	0.02702702702702703	CLEC10A+ cDC2	0	-0.19951782746372637	17.957511954506572
232450585218342	spleen	human	8444	0.02771198484130744	CLEC10A+ cDC2	1	-8.128254749953113	1.9455898168418881
232450585410987	spleen	human	9035	0.033868289983397894	CLEC10A+ cDC2	0	0.49386473057351266	13.39623441830673
232450585450333	spleen	human	8954	0.02389993299084208	CLEC10A+ cDC2	1	-8.346421307956016	0.5873638701406728
234992220159403	spleen	human	9934	0.028186027783370243	CLEC10A+ cDC2	0	-10.758828163914835	2.3794098667821353
234992220980963	spleen	human	7549	0.033249437011524705	CLEC10A+ cDC2	0	2.098887030581435	12.453705191833158
234992235563958	spleen	human	13382	0.019877447317291883	cDC1	2	-2.0305576426638967	-22.20695862401117
234992247401390	spleen	human	8915	0.036904094223219296	CLEC10A- cDC2	3	16.053622896769436	4.259115103134431
234992266499822	spleen	human	10487	0.02727186039858873	CLEC10A+ cDC2	1	-3.13517533420176	-1.985950426280488
234992266504996	spleen	human	7439	0.04019357440516198	CLEC10A+ cDC2	0	-3.83557633013297	10.289561006103698
234992266864477	spleen	human	10563	0.027170311464546057	CLEC10A+ cDC2	0	-6.513163085489323	14.567022071200206
235000944348443	spleen	human	8012	0.02695956065901148	cDC1	2	0.6132449411978159	-27.761342668840516
235000959252917	spleen	human	8142	0.03549496438221567	CLEC10A+ cDC2	1	-8.897543958180398	-0.29280627012932214
235000959257502	spleen	human	10079	0.03532096438138704	CLEC10A+ cDC2	0	-13.282651534303842	11.979362149961498
235000959723437	spleen	human	8815	0.049234259784458306	CLEC10A- cDC2	3	17.2107943602736	5.808178958282739
235000990383405	spleen	human	8937	0.03591809331990601	CLEC10A+ cDC2	7	-7.548787117581829	15.323774373249188
235000990980453	spleen	human	8809	0.033374957429901236	CLEC10A- cDC2	4	8.799415502914115	5.408729505715891
235007386760939	spleen	human	10106	0.024935681773204037	CLEC10A+ cDC2	0	-5.268401961147134	13.458588337999391
235007387031795	spleen	human	6469	0.0324625135260473	CLEC10A+ cDC2	1	-11.159943350365646	3.6513303796742536
235007387584941	spleen	human	9019	0.022064530435746757	CLEC10A+ cDC2	0	1.0979271076861081	9.826748886051355
235007402273572	spleen	human	6848	0.03139602803738318	CLEC10A+ cDC2	1	-10.205254486209938	-3.4205030198543844
235007414061998	spleen	human	7391	0.04762549046137194	CLEC10A- cDC2	3	17.951723268101695	6.812992390930818
235007414746462	spleen	human	8481	0.02865228157056951	CLEC10A+ cDC2	0	-5.9507114981077525	10.659261756113127
235007414758110	spleen	human	10146	0.02266903213088902	CLEC10A- cDC2	4	2.6918015083855193	6.9266960354998375
235007432866717	spleen	human	12313	0.021928043531227157	cDC1	2	-2.712563104772887	-22.78644300414707
235007433201901	spleen	human	7326	0.04408954408954409	CLEC10A- cDC2	3	15.146390987092385	5.357779671568348
235007433653100	spleen	human	6637	0.05620009040229019	CLEC10A- cDC2	3	17.04467205458648	4.611134294033355
235069798472548	spleen	human	6213	0.03042008691453404	CLEC10A+ cDC2	0	-1.1834298312855156	11.650660893832168
235069798533404	spleen	human	9438	0.03009112100021191	CLEC10A+ cDC2	1	-1.787195896954417	3.763966551675035
235069798763238	spleen	human	7417	0.03788593771066469	CLEC10A+ cDC2	0	-2.838301577499069	18.051983882913266
235069826000797	spleen	human	8433	0.03723467330724534	CLEC10A+ cDC2	0	-0.09037612806207089	17.882927346048398
235069826029796	spleen	human	8814	0.027569775357385976	CLEC10A- cDC2	4	10.532249723978241	4.926225065821723
235069844142380	spleen	human	10281	0.020134228187919462	cDC1	2	-5.3628724107482055	-24.747610604829838
235069844863278	spleen	human	7947	0.025795897823077892	CLEC10A+ cDC2	1	-6.474231811232515	-3.5490180429012783
235070737467293	spleen	human	8028	0.022795216741405083	CLEC10A+ cDC2	0	-2.066928960689935	11.673150064803554
235070737734950	spleen	human	10683	0.02808199943836001	CLEC10A+ cDC2	0	-13.500291955178833	15.61210724451132
235070738085726	spleen	human	11517	0.018581227750282193	cDC1	2	-3.955674149934103	-29.090194354515514
235070752415141	spleen	human	10211	0.027225541083145628	CLEC10A+ cDC2	0	1.3901738660598937	12.152973173724247
235070752483100	spleen	human	7701	0.02895727827554863	cDC1	2	-4.603526118527633	-27.99116436263268
235070752677083	spleen	human	8057	0.03922055355591411	CLEC10A- cDC2	3	16.30366286117593	4.524542106593747
235070752779043	spleen	human	13551	0.031362999040661206	Mitotic cDC1	9	1.9994394112762912	-14.494424754699471
235070764800363	spleen	human	13146	0.01650692225772098	cDC1	5	-0.013823909774909203	-20.721314688607134
235070765034412	spleen	human	7197	0.04057246074753369	CLEC10A- cDC2	4	5.891358654350571	9.909606257760393
235070765324061	spleen	human	7684	0.035398230088495575	CLEC10A+ cDC2	0	-0.8130756143323138	8.215347773107016
235070765517613	spleen	human	7991	0.029157802527843824	CLEC10A+ cDC2	0	-0.793866119320975	10.116401532745215
235070783872419	spleen	human	6884	0.032684485764090644	AS DC	6	14.265219946928855	-0.2467102154564787
235070783941534	spleen	human	8953	0.02524293532894002	AS DC	6	5.220445444563387	-1.3357624858128647
235119995468588	spleen	human	7037	0.038368622992752593	CLEC10A- cDC2	4	9.28712358358873	10.541968874836241
235119995743476	spleen	human	8907	0.02222970697204446	CCR7+ cDC2	8	-12.665857595359707	9.897418564617944
235120023431902	spleen	human	9311	0.022016969176243153	CLEC10A+ cDC2	0	-1.673843413991048	7.836069941184023
235120023496414	spleen	human	7503	0.024523523923763828	CCR7+ cDC2	8	-3.878968113062503	2.021309874070235
235120041606515	spleen	human	6641	0.047432615569944284	CLEC10A- cDC2	3	11.402758828871365	7.5969536073549015
235120041834277	spleen	human	6789	0.02769185447046693	CLEC10A+ cDC2	0	3.009910518121119	13.43069986221749
235120042077086	spleen	human	7387	0.029375930689048327	cDC1	2	-1.9370587031034592	-28.248662863371436
235122008640924	spleen	human	11768	0.017760027192386132	cDC1	2	-6.082950230074522	-26.2002445238626
235122023323563	spleen	human	10034	0.02551325493322703	CLEC10A+ cDC2	0	-5.081028252059133	6.812276048641735
235122023323996	spleen	human	8210	0.02095006090133983	CLEC10A+ cDC2	1	-9.287168152330329	8.758709416922379
235122036164460	spleen	human	9249	0.033409017191047684	CLEC10A+ cDC2	0	-3.312898624484518	13.612861411014938
235122036436211	spleen	human	12571	0.029353273407047967	Mitotic cDC2	10	-1.9633671755643223	-5.740504436066337
235122036488613	spleen	human	10502	0.027137688059417252	CLEC10A+ cDC2	7	-8.620213888182176	16.38416930734308
235122036697822	spleen	human	13754	0.017231350879744076	cDC1	5	-3.2741034223938428	-17.586460938549322
235122055076590	spleen	human	9437	0.02278266398219773	cDC1	2	-5.3520072523202336	-23.801179108715743
235129928267678	spleen	human	7284	0.030615046677649645	cDC1	2	-0.1531123097012109	-28.6047695112832
235129942763755	spleen	human	10041	0.0320685190718056	CCR7+ cDC2	8	-12.879618753556002	10.238906003144374
235129955043174	spleen	human	11103	0.02242637125101324	cDC1	5	-0.23226573051639293	-19.259545698606072
235129955563933	spleen	human	9904	0.03200726978998385	CLEC10A+ cDC2	0	-11.79409143059816	10.88205681713705
235129973730029	spleen	human	9291	0.030782477666559036	CLEC10A+ cDC2	0	-2.5103752496306364	13.532515386052376
235129974447540	spleen	human	8029	0.02490970232905717	CLEC10A+ cDC2	0	-2.0540058861489268	11.40797344746935
235129974450411	spleen	human	11638	0.016927307097439424	CLEC10A+ cDC2	0	-1.2925852303106384	8.856852135703567
235129974475036	spleen	human	12071	0.030569132631927762	AS DC	6	12.162409266110107	1.8812182235921264
235188983577843	spleen	human	6911	0.04094921140211257	CLEC10A- cDC2	3	14.751671794828685	4.148922669658359
235188984133470	spleen	human	10569	0.02762796858737818	cDC1	5	1.4368172847197076	-17.907522714610007
235188998322916	spleen	human	13834	0.023998843429232326	CLEC10A+ cDC2	7	-12.082346196247805	14.72180030673415
235188998753011	spleen	human	10222	0.02778321267853649	cDC1	2	-0.2918037308251098	-25.207483170937053
235189010815710	spleen	human	7840	0.036479591836734694	CLEC10A- cDC2	4	5.520974481558438	9.877826726131444
235189011335468	spleen	human	11498	0.031135849712993564	CLEC10A- cDC2	3	17.380605576016098	2.091309798880234
235189011335595	spleen	human	9503	0.028938230032621276	cDC1	2	-3.821013257641251	-24.54357629916301
235198513015222	spleen	human	11480	0.027874564459930314	cDC1	5	-2.100983824893116	-18.042161349524797
235198513276787	spleen	human	6051	0.029912411171707155	AS DC	6	14.785063483040881	1.3530007448920354
235198513560358	spleen	human	13626	0.02326434757082049	CLEC10A+ cDC2	7	-12.601035456298987	14.22791572690106
235198513601844	spleen	human	15112	0.01733721545791424	cDC1	5	-1.9256397534178786	-16.687240056167084
235198540306796	spleen	human	10011	0.013285386075317152	CLEC10A+ cDC2	0	-2.6178856655975773	8.404953126152037
235198540789667	spleen	human	7717	0.039393546715044706	CLEC10A- cDC2	3	14.258582784714937	5.58447120144416
235198558980852	spleen	human	9787	0.02636149994891182	CLEC10A+ cDC2	1	-5.78215187824946	-2.4054598623449412
235198559664995	spleen	human	11615	0.02634524321997417	CLEC10A+ cDC2	0	-5.793409305637332	15.966237365938362
235199318084851	spleen	human	8811	0.02349336057201226	CLEC10A+ cDC2	0	2.174187159096151	15.848330710835251
235199333027190	spleen	human	15984	0.028903903903903905	Mitotic cDC1	9	0.4061396973546004	-15.901070883852054
235199345380699	spleen	human	7017	0.02850220892119139	CLEC10A+ cDC2	0	-3.666371154254977	9.601296381798276
235199345649444	spleen	human	8539	0.03115118866377796	CCR7+ cDC2	8	-11.873198554787654	7.444751467775151
235214350477030	spleen	human	9285	0.02563274098007539	AS DC	6	10.897243722888776	-2.732188599183535
235214350793948	spleen	human	10084	0.031039270130900437	cDC1	2	-1.3967373856926921	-25.63483027360971
235214350990125	spleen	human	8697	0.03345981372887202	CLEC10A+ cDC2	0	-3.0687461517903722	8.571426832673282
235214351055221	spleen	human	10336	0.02631578947368421	CLEC10A- cDC2	4	7.091076310739699	5.67594658337506
235214365744371	spleen	human	7913	0.02363199797801087	cDC1	2	-4.181012224975245	-28.76525797340436
235214396570925	spleen	human	7259	0.023556963769114203	CLEC10A+ cDC2	0	-2.953963550390432	10.578482060903541
235214396832669	spleen	human	9884	0.02954269526507487	cDC1	2	-0.077829818590691	-27.886143978561254
235214397160870	spleen	human	8018	0.02918433524569718	CLEC10A+ cDC2	0	0.42634113126738815	14.879406481217863
235214397434660	spleen	human	8927	0.027220790859191216	AS DC	6	5.931474956216362	-0.49898327649000473
235533385980764	spleen	human	10154	0.02481780579082135	CCR7+ cDC2	8	-12.225051861243397	10.344071849977139
235533386050420	spleen	human	9167	0.03152612632267918	CLEC10A- cDC2	3	14.803984131171509	1.9326932374509236
235533386082614	spleen	human	9972	0.033293221018852785	cDC1	2	0.7309735307085007	-27.45487430883324
235533386336494	spleen	human	7677	0.04051061612609092	cDC1	2	2.85204652503726	-27.25384494992377
235533386496421	spleen	human	7490	0.04512683578104139	CLEC10A+ cDC2	0	-5.894800985109495	19.16380429141021
235533386759006	spleen	human	12985	0.018790912591451676	cDC1	2	-1.6694968139173807	-25.368365475572773
235533401013612	spleen	human	10890	0.026170798898071626	CLEC10A+ cDC2	0	-4.398625087669715	13.603539636702047
235533401185115	spleen	human	11029	0.0304651373651283	CLEC10A+ cDC2	0	-1.3006528147256247	15.394615381533
235533401447860	spleen	human	9275	0.03547169811320755	CLEC10A- cDC2	3	15.338503913361416	3.1481358174793765
235533413763308	spleen	human	8104	0.03418065153010859	CLEC10A+ cDC2	1	-7.518736462318087	-4.067174842722983
235533413866212	spleen	human	9325	0.019195710455764074	CLEC10A+ cDC2	0	-0.26811527896356224	13.84738062901387
235533432383844	spleen	human	10099	0.02089315773838994	CLEC10A+ cDC2	7	0.5630892159359546	6.896356930557304
235533432441189	spleen	human	11009	0.02216368425833409	cDC1	5	-3.4550176217237043	-20.646833765421952
235533432744219	spleen	human	11938	0.03233372424191657	CCR7+ cDC2	8	-12.490582335019468	10.924746094172118
235533433002277	spleen	human	12726	0.0165016501650165	cDC1	2	-2.990478290285204	-24.786906380607824
235548418430749	spleen	human	13779	0.025981566151389798	cDC1	5	-1.652607567138104	-17.505072783235963
235548433137054	spleen	human	6936	0.03546712802768166	CLEC10A- cDC2	3	15.215835160737956	3.4191732764311222
235548433598382	spleen	human	8505	0.030687830687830688	CLEC10A+ cDC2	0	-4.491251030424897	13.755825784270588
235548433639148	spleen	human	13806	0.021150224540055048	cDC1	5	2.4048756112746674	-21.800422531605577
235548446185318	spleen	human	10259	0.02056730675504435	cDC1	5	-4.272928087357468	-22.385519489111907
235548464594356	spleen	human	9109	0.03798441102206609	CLEC10A- cDC2	3	15.218140164384664	4.1497192868393435
235548464822557	spleen	human	8883	0.029044241810199257	CLEC10A+ cDC2	1	-0.2039033876510803	5.144342359609614
235550835162331	spleen	human	10603	0.020748844666603792	CLEC10A+ cDC2	7	-7.896949863104829	15.605397846021518
235550849232302	spleen	human	8043	0.04214845207012309	CLEC10A+ cDC2	0	-1.8663952255694516	18.484644672356907
235550849293211	spleen	human	11393	0.0257175458614939	AS DC	6	12.57652475462524	2.038186862006461
235550849748398	spleen	human	10806	0.021377012770682952	CLEC10A- cDC2	4	7.100719776829028	3.976941032651791
235550862358773	spleen	human	10064	0.03567170111287758	AS DC	6	-1.3996489003607313	-4.698595325922002
235550880946987	spleen	human	9006	0.030424161669997778	CLEC10A+ cDC2	0	-2.033872234988862	10.385995319656262
235550880972011	spleen	human	8421	0.03182519890749317	CLEC10A+ cDC2	1	-7.454668171069439	-1.9225164726375843
235550881015718	spleen	human	12577	0.026953963584320586	CLEC10A+ cDC2	1	-3.9827321602711634	-0.6209380565455584
235550881037670	spleen	human	7933	0.02848859195764528	CLEC10A+ cDC2	1	-11.122080677045073	1.5911270243523552
235550881200556	spleen	human	8851	0.02621172748841939	CLEC10A+ cDC2	1	0.5075905656707522	1.068446551621628
235559290583772	spleen	human	7374	0.04203959858963927	CLEC10A- cDC2	3	14.5908656778483	6.984073308106022
235559305526054	spleen	human	8638	0.025237323454503358	CLEC10A- cDC2	4	8.523046467417123	1.5518271141560946
235559317261555	spleen	human	10835	0.025288417166589756	CLEC10A- cDC2	4	4.312936395948129	5.031536700567779
235559317325557	spleen	human	9407	0.028702030402891463	cDC1	2	-2.211541656297348	-27.100948510977172
235559317531060	spleen	human	9442	0.030502012285532724	CLEC10A+ cDC2	7	-8.441606781147952	16.94123054801398
235559336721758	spleen	human	6781	0.030379000147470876	CLEC10A- cDC2	3	13.708886158083248	1.0643909732842394
235601972084004	spleen	human	7522	0.040015953203935126	CLEC10A- cDC2	4	7.050940949750363	2.9037591684743664
235601972094811	spleen	human	9744	0.031711822660098525	CLEC10A+ cDC2	1	-3.9230645149766707	0.24876132453293848
235601986538228	spleen	human	11348	0.024850193866760663	CLEC10A+ cDC2	7	-11.165515843643648	16.44491099382949
235601986738932	spleen	human	14529	0.020648358455502787	cDC1	5	-3.4980512525763694	-17.13368037380445
235601998506910	spleen	human	9044	0.03173374613003096	CLEC10A- cDC2	3	11.399381834155422	7.087300097919029
